siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
5441027,544102700017, RUE NEUVE,4140,SEYNE,48.795431,2.398597,17 Rue Neuve 94400 Vitry-sur-Seine,0.3852207792207792,0.3526503594080338,housenumber,94081_6630_00017,17,17 Rue Neuve,Rue Neuve,94400,Vitry-sur-Seine,"94, Val-de-Marne, Île-de-France",94081,,,,ok
5441035,544103500010,18 RUE PIED DE VILLE,4000,DIGNE-LES-BAINS,44.091214,6.234457,Rue Pied de Ville 04000 Digne-les-Bains,0.5719541558441558,0.5111315332428765,street,04070_1250,,Rue Pied de Ville,Rue Pied de Ville,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5441043,544104300014,5 BD VICTOR HUGO,4000,DIGNE-LES-BAINS,44.094251,6.235934,5 Boulevard Victor Hugo 04000 Digne-les-Bains,0.5421282093663912,,housenumber,04070_1690_00005,5,5 Boulevard Victor Hugo,Boulevard Victor Hugo,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5441068,544106800011, RUE LT BLONDEAU,4120,CASTELLANE,43.846591,6.51425,11 Rue du Lieutenant Blondeau 04120 Castellane,0.47594097902097904,,housenumber,04039_0100_00011,11,11 Rue du Lieutenant Blondeau,Rue du Lieutenant Blondeau,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
5441134,544113400011,42 RUE MANUEL,4400,BARCELONNETTE,44.387013,6.651035,42 Rue Manuel 04400 Barcelonnette,0.5543068686868686,0.43248316614420057,housenumber,04019_0340_00042,42,42 Rue Manuel,Rue Manuel,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
5441159,544115900018, QUAI SAINT AUBAN,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.068786,5.990248,Saint Auban-Sud 04160 Château-Arnoux-Saint-Auban,0.5599867870485677,0.532815950413223,locality,04049_B061,,Saint Auban-Sud,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5441191,544119100029, ALL DES ERABLES,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.100966,6.009839,Allée des Erables 04160 Château-Arnoux-Saint-Auban,0.6019555555555556,,street,04049_0295,,Allée des Erables,Allée des Erables,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5441233,544123300011,,4370,COLMARS,44.182833,6.62894,Colmars,0.32642757575757575,0.29552,municipality,04061,,Colmars,,04370,Colmars,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04061,,,,ok
5441241,544124100014, QUAI PLANTIERS,4200,SISTERON,44.185682,5.947759,Les Plantiers 04200 Sisteron,0.41619394511149227,0.411491475409836,locality,04209_y4x7ag,,Les Plantiers,,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
5441266,544126600011,,4270,ESTOUBLON,43.941668,6.19893,Estoublon,0.3607877922077922,0.3000035353535353,municipality,04084,,Estoublon,,04270,Estoublon,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04084,,,,ok
5441316,544131600014,,4240,ANNOT,43.96091,6.6722,Annot,0.290425073313783,0.24303636363636363,municipality,04008,,Annot,,04240,Annot,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04008,,,,ok
5441357,544135700018,,4190,LES MEES,44.00598,5.945759,Les Mées,0.35343197860962566,0.2531720393120393,municipality,04116,,Les Mées,,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
5441365,544136500011,4 PL DU MARCHE,4000,DIGNE-LES-BAINS,44.101474,6.2311,4 Avenue des Arches 04000 Digne-les-Bains,0.39388690382081687,0.3743766955266955,housenumber,04070_0086_00004,4,4 Avenue des Arches,Avenue des Arches,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5441373,544137300015,,4360,MOUSTIERS-SAINTE-MARIE,43.839043,6.213687,Moustiers-Sainte-Marie,0.5172660606060605,0.4426657735247208,municipality,04135,,Moustiers-Sainte-Marie,,04360,Moustiers-Sainte-Marie,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04135,,,,ok
5441399,544139900010,,4170,LA MURE-ARGENS,43.98695,6.529637,La Mure-Argens,0.43037363636363635,0.3695072727272727,municipality,04136,,La Mure-Argens,,04170,La Mure-Argens,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04136,,,,ok
5441407,544140700011, RUE BASSE,4140,SEYNE,44.350833,6.356271,11 Rue Basse 04140 Seyne,0.4990309090909091,0.36133350649350643,housenumber,04205_0026_00011,11,11 Rue Basse,Rue Basse,04140,Seyne,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04205,,,,ok
5441449,544144900013,,4800,GREOUX-LES-BAINS,43.746535,5.851758,Gréoux-les-Bains,0.4642104329004329,0.39809727272727274,municipality,04094,,Gréoux-les-Bains,,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5441548,544154800012,39 RUE DE L HUBAC,4000,DIGNE-LES-BAINS,44.092455,6.23557,39 Rue de l'Hubac 04000 Digne-les-Bains,0.6016699999999999,0.4168179144385026,housenumber,04070_0870_00039,39,39 Rue de l'Hubac,Rue de l'Hubac,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5441589,544158900016, PL DR ITARD,4700,ORAISON,43.917181,5.919122,Place du Docteur Itard 04700 Oraison,0.3526909553158705,,street,04143_0155,,Place du Docteur Itard,Place du Docteur Itard,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
5441597,544159700019, BD GASSENDI,4000,DIGNE-LES-BAINS,44.091724,6.232651,19 Boulevard Gassendi 04000 Digne-les-Bains,0.5294763929618768,0.39015641148325353,housenumber,04070_0710_00019,19,19 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5441613,544161300014,,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.082535,5.998113,Château-Arnoux-Saint-Auban,0.5582727972027971,0.4911808797653959,municipality,04049,,Château-Arnoux-Saint-Auban,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5441621,544162100017,,4700,PUIMICHEL,43.971819,6.018239,Puimichel,0.35803142857142856,0.294588814229249,municipality,04156,,Puimichel,,04700,Puimichel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04156,,,,ok
5441662,544166200011, PL MARCHE,4210,VALENSOLE,43.836778,5.983045,11 Place du Marché 04210 Valensole,0.45713471698113206,,housenumber,04230_0220_00011,11,11 Place du Marché,Place du Marché,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
5450010,545001000011,,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.082535,5.998113,Château-Arnoux-Saint-Auban,0.5582727972027971,0.4911808797653959,municipality,04049,,Château-Arnoux-Saint-Auban,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
5450051,545005100015, QUAI DE LA BONNETTE,4000,DIGNE-LES-BAINS,44.089829,6.223534,15 Chemin de Bonnette 04000 Digne-les-Bains,0.4885635177865612,0.457219420289855,housenumber,04070_0211_00015,15,15 Chemin de Bonnette,Chemin de Bonnette,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5450093,545009300017,5 ALL L GARDIOL,4500,RIEZ,43.817106,6.093517,5 Allées Louis Gardiol 04500 Riez,0.38966545454545454,,housenumber,04166_0095_00005,5,5 Allées Louis Gardiol,Allées Louis Gardiol,04500,Riez,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04166,,,,ok
5450093,545009300025, QUAI STE ANNE,4500,RIEZ,43.400163,5.062358,Quai Sainte-anne 13500 Martigues,0.30906727272727275,0.27122360071301244,street,13056_2168,,Quai Sainte-anne,Quai Sainte-anne,13500,Martigues,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13056,,,,ok
5450093,545009300033, AV DES THERMES,4800,GREOUX-LES-BAINS,43.757935,5.892445,Avenue des Thermes 04800 Gréoux-les-Bains,0.5219459307359308,,street,04094_0265,,Avenue des Thermes,Avenue des Thermes,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5450093,545009300041,36 RUE GRANDE,4800,GREOUX-LES-BAINS,43.758532,5.883429,36 Rue Grande 04800 Gréoux-les-Bains,0.6023016883116883,0.40130115815691153,housenumber,04094_0101_00036,36,36 Rue Grande,Rue Grande,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5450093,545009300058,27 RUE GRANDE,4800,GREOUX-LES-BAINS,43.758555,5.883652,27 Rue Grande 04800 Gréoux-les-Bains,0.5766694258373206,0.38413579852579854,housenumber,04094_0101_00027,27,27 Rue Grande,Rue Grande,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
5450101,545010100026,4 BD LA FERRAGE,13860,PEYROLLES-EN-PROVENCE,43.643997,5.582546,4 Boulevard la Ferrage 13860 Peyrolles-en-Provence,0.5736988988476311,,housenumber,13074_4750_00004,4,4 Boulevard la Ferrage,Boulevard la Ferrage,13860,Peyrolles-en-Provence,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13074,,,,ok
5450119,545011900010,63 BD GASSENDI,4000,DIGNE-LES-BAINS,44.092557,6.234475,63 Boulevard Gassendi 04000 Digne-les-Bains,0.5078206293706293,0.3582584848484848,housenumber,04070_0710_00063,63,63 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5450119,545011900028, SAINT CHRISTOPHE,4000,DIGNE-LES-BAINS,44.076324,6.187397,Avenue de Saint-Christophe 04000 Digne-les-Bains,0.5256125133689838,,street,04070_0384,,Avenue de Saint-Christophe,Avenue de Saint-Christophe,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5450119,545011900036,3 BD GASSENDI,4000,DIGNE-LES-BAINS,44.091361,6.231843,3 Boulevard Gassendi 04000 Digne-les-Bains,0.5006090909090909,0.3699134965034965,housenumber,04070_0710_00003,3,3 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
5470018,547001800010, AV DU MARCHE,44500,LA BAULE-ESCOUBLAC,47.285115,-2.394585,10 Avenue du Marché 44500 La Baule-Escoublac,0.6101629325513196,0.5408237243401759,housenumber,44055_2280_00010,10,10 Avenue du Marché,Avenue du Marché,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5470075,547007500010,13 RUE DU CENTRE,44510,LE POULIGUEN,47.276766,-2.429052,13 Rue du Centre 44510 Le Pouliguen,0.6063580165289255,0.49342661698956775,housenumber,44135_0320_00013,13,13 Rue du Centre,Rue du Centre,44510,Le Pouliguen,"44, Loire-Atlantique, Pays de la Loire",44135,,,,ok
5470190,547019000017, RUE DE KERVENEL,44490,LE CROISIC,47.291603,-2.510717,17 Rue de Kervenel 44490 Le Croisic,0.6476383216783216,0.49903454545454545,housenumber,44049_dn1fdp_00017,17,17 Rue de Kervenel,Rue de Kervenel,44490,Le Croisic,"44, Loire-Atlantique, Pays de la Loire",44049,,,,ok
5470208,547020800017,105 AV DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,47.284109,-2.211105,105 Avenue de la République 44600 Saint-Nazaire,0.6159237967914437,,housenumber,44184_5330_00105,105,105 Avenue de la République,Avenue de la République,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5470430,547043000017,2 RUE CHARLES BRUNELIERE,44570,TRIGNAC,47.316801,-2.187761,2 Rue Charles Brunelière 44570 Trignac,0.631316394984326,,housenumber,44210_0120_00002,2,2 Rue Charles Brunelière,Rue Charles Brunelière,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,,ok
5470455,547045500014, LD LA BOSSE,44500,LA BAULE-ESCOUBLAC,47.283316,-2.322477,La Bosse 44500 La Baule-Escoublac,0.5617705194805194,0.5259363636363635,locality,44055_7odkhx,,La Bosse,,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5470489,547048900013, LD LE PONT DENYON,44480,DONGES,47.344535,-2.080457,Route du Léon 44480 Donges,0.33638770334928225,0.33616801346801345,street,44052_djd71e,,Route du Léon,Route du Léon,44480,Donges,"44, Loire-Atlantique, Pays de la Loire",44052,,,,ok
5470620,547062000013,17 RUE DES CHANTIERS,44600,SAINT-NAZAIRE,47.290563,-2.193914,17 Rue des Chantiers 44600 Saint-Nazaire,0.652510909090909,,housenumber,44184_0940_00017,17,17 Rue des Chantiers,Rue des Chantiers,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5470653,547065300014,23 BD LEON GAMBETTA,44600,SAINT-NAZAIRE,47.276839,-2.217579,23 Boulevard Léon Gambetta 44600 Saint-Nazaire,0.5630298236092266,,housenumber,44184_3760_00023,23,23 Boulevard Léon Gambetta,Boulevard Léon Gambetta,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5470927,547092700020, AV DE LA FORET,44300,NANTES,47.243238,-1.576922,20 Avenue de la Forêt 44300 Nantes,0.5562304895104895,,housenumber,44109_3215_00020,20,20 Avenue de la Forêt,Avenue de la Forêt,44300,Nantes,"44, Loire-Atlantique, Pays de la Loire",44109,,,,ok
5470943,547094300019,,44130,BLAIN,47.462685,-1.779969,Blain,0.3302124046920821,0.3276132323232323,municipality,44015,,Blain,,44130,Blain,"44, Loire-Atlantique, Pays de la Loire",44015,,,,ok
5470984,547098400013, AV DE VERA CRUZ,44600,SAINT-NAZAIRE,47.270453,-2.213148,Avenue de Vera Cruz 44600 Saint-Nazaire,0.5616018181818182,,street,44184_5800,,Avenue de Vera Cruz,Avenue de Vera Cruz,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5471065,547106500010,1 PL DU GENERAL D ARGENCE,44410,HERBIGNAC,47.449086,-2.31747,1 Place du Général d'Argence 44410 Herbignac,0.593670909090909,,housenumber,44072_0090_00001,1,1 Place du Général d'Argence,Place du Général d'Argence,44410,Herbignac,"44, Loire-Atlantique, Pays de la Loire",44072,,,,ok
5471115,547111500013,45 RUE DE LA PAIX ET DES ARTS,44600,SAINT-NAZAIRE,47.277168,-2.213689,45 Rue de la Paix et des Arts 44600 Saint-Nazaire,0.6971637944664031,,housenumber,44184_4540_00045,45,45 Rue de la Paix et des Arts,Rue de la Paix et des Arts,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5471214,547121400014,8 PL DE L HOTEL DE VILLE,44260,SAVENAY,47.359442,-1.94358,8 Place de l’Hôtel de Ville 44260 Savenay,0.5775646920821115,,housenumber,44195_0660_00008,8,8 Place de l’Hôtel de Ville,Place de l’Hôtel de Ville,44260,Savenay,"44, Loire-Atlantique, Pays de la Loire",44195,,,,ok
5471420,547142000017, BD DE VERDUN,44600,SAINT-NAZAIRE,47.271413,-2.204128,Boulevard de Verdun 44600 Saint-Nazaire,0.5142327272727273,0.4878705642633228,street,44184_5810,,Boulevard de Verdun,Boulevard de Verdun,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5471438,547143800019, BEAULIEU,44160,PONTCHATEAU,47.450129,-2.127491,Beaulieu 44160 Pontchâteau,0.5423075098814228,0.48670589225589217,street,44129_ciepmr,,Beaulieu,Beaulieu,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5471495,547149500019, RUE DE VERDUN,44260,SAVENAY,47.359413,-1.941426,19 Rue de Verdun 44260 Savenay,0.6148984332688588,,housenumber,44195_1500_00019,19,19 Rue de Verdun,Rue de Verdun,44260,Savenay,"44, Loire-Atlantique, Pays de la Loire",44195,,,,ok
5471578,547157800012, PL DE L EGLISE,44130,LE GAVRE,47.519811,-1.747136,12 Rue de l'Eglise 44130 Le Gâvre,0.5252635334476843,0.40967888357256776,housenumber,44062_0080_00012,12,12 Rue de l'Eglise,Rue de l'Eglise,44130,Le Gâvre,"44, Loire-Atlantique, Pays de la Loire",44062,,,,ok
5471594,547159400019, PL DE L'EGLISE,44530,GUENROUET,47.519477,-1.954529,Place de l'Eglise 44530 Guenrouet,0.5066086531986531,0.49035371900826447,street,44068_0054,,Place de l'Eglise,Place de l'Eglise,44530,Guenrouet,"44, Loire-Atlantique, Pays de la Loire",44068,,,,ok
5471602,547160200010, RUE DE PORNICHET,44600,SAINT-NAZAIRE,47.271609,-2.212781,10 Rue de Pornichet 44600 Saint-Nazaire,0.6877376623376623,,housenumber,44184_5040_00010,10,10 Rue de Pornichet,Rue de Pornichet,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5471628,547162800015,22 RUE GREGOIRE ORAIN,44460,FEGREAC,47.584288,-2.044739,22 Rue  Grégoire Orain 44460 Fégréac,0.610361652892562,,housenumber,44057_0048_00022,22,22 Rue  Grégoire Orain,Rue  Grégoire Orain,44460,Fégréac,"44, Loire-Atlantique, Pays de la Loire",44057,,,,ok
5471685,547168500015, RTE DE NANTES,44160,PONTCHATEAU,47.436948,-2.088235,15 Rue de Nantes 44160 Pontchâteau,0.5863724185248713,0.5368473063973064,housenumber,44129_0400_00015,15,15 Rue de Nantes,Rue de Nantes,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5471743,547174300012, AV DE LA REPUBLIQUE,44600,SAINT-NAZAIRE,47.275291,-2.213183,12 Avenue de la République 44600 Saint-Nazaire,0.6359772727272728,,housenumber,44184_5330_00012,12,12 Avenue de la République,Avenue de la République,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
5471768,547176800019, AV DES IBIS,44500,LA BAULE-ESCOUBLAC,47.285144,-2.395626,19 Avenue des Ibis 44500 La Baule-Escoublac,0.6072085245901638,0.5184804761904761,housenumber,44055_1760_00019,19,19 Avenue des Ibis,Avenue des Ibis,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5471784,547178400016, RUE HOTEL VILLE,44290,GUEMENE-PENFAO,47.628506,-1.83468,16 Rue de l'Hotel de Ville 44290 Guémené-Penfao,0.5901227272727272,,housenumber,44067_0240_00016,16,16 Rue de l'Hotel de Ville,Rue de l'Hotel de Ville,44290,Guémené-Penfao,"44, Loire-Atlantique, Pays de la Loire",44067,,,,ok
5471800,547180000010,145 AV DU GENERAL DE GAULLE,44500,LA BAULE-ESCOUBLAC,47.286274,-2.391763,145 Avenue du Général De Gaulle 44500 La Baule-Escoublac,0.6522642266824085,,housenumber,44055_1380_00145,145,145 Avenue du Général De Gaulle,Avenue du Général De Gaulle,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5471800,547180000028, RTE DE LA BAULE,44350,GUERANDE,47.296713,-2.404831,Route de la Baule 44350 Guérande,0.5357389879931389,0.35761556662515565,street,44069_0166,,Route de la Baule,Route de la Baule,44350,Guérande,"44, Loire-Atlantique, Pays de la Loire",44069,,,,ok
5471842,547184200012, PL ABB CORBILLE,44130,BOUVRON,47.417354,-1.845941,Place de l'Abbé Corbillé 44130 Bouvron,0.45567556240369794,,street,44023_0004,,Place de l'Abbé Corbillé,Place de l'Abbé Corbillé,44130,Bouvron,"44, Loire-Atlantique, Pays de la Loire",44023,,,,ok
5471891,547189100019, ESP BENOIT,44500,LA BAULE-ESCOUBLAC,47.277687,-2.417697,Esplanade Benoît 44500 La Baule-Escoublac,0.5387636950146627,,street,44055_0420,,Esplanade Benoît,Esplanade Benoît,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5471941,547194100012, AV DONIZETTI,44500,LA BAULE-ESCOUBLAC,47.279521,-2.367051,12 Avenue Donizetti 44500 La Baule-Escoublac,0.6103747507331378,,housenumber,44055_1070_00012,12,12 Avenue Donizetti,Avenue Donizetti,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5471958,547195800016,15 AV GEORGES CLEMENCEAU,44500,LA BAULE-ESCOUBLAC,47.287365,-2.389885,15 Avenue Georges Clémenceau 44500 La Baule-Escoublac,0.6352210319410319,,housenumber,44055_1440_00015,15,15 Avenue Georges Clémenceau,Avenue Georges Clémenceau,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5472014,547201400017, RTE DE VANNES,44160,PONTCHATEAU,47.43561,-2.094119,17 Route de Vannes 44160 Pontchâteau,0.599533265993266,0.3234689328063241,housenumber,44129_0590_00017,17,17 Route de Vannes,Route de Vannes,44160,Pontchâteau,"44, Loire-Atlantique, Pays de la Loire",44129,,,,ok
5472022,547202200028, BD OCEANIDES,44380,PORNICHET,47.267112,-2.347622,Boulevard des Océanides 44380 Pornichet,0.453010303030303,,street,44132_1040,,Boulevard des Océanides,Boulevard des Océanides,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
5472063,547206300014,163 B MAYUN,44410,LA CHAPELLE-DES-MARAIS,47.444284,-2.259379,Mayun 44410 La Chapelle-des-Marais,0.536279090909091,0.41321922394678484,locality,44030_h73dh6,,Mayun,,44410,La Chapelle-des-Marais,"44, Loire-Atlantique, Pays de la Loire",44030,,,,ok
5472238,547223800020, LE BOURG,44630,PLESSE,47.548322,-1.890718,la Vigne Marou 44630 Plessé,0.2772390394511149,0.2746347811447811,street,44128_E043,,la Vigne Marou,la Vigne Marou,44630,Plessé,"44, Loire-Atlantique, Pays de la Loire",44128,,,,ok
5472253,547225300011,276 AV MAL DE LATTRE DE TASSIGNY,44500,LA BAULE-ESCOUBLAC,47.282749,-2.409354,Avenue du Maréchal de Lattre de tassigny 44500 La Baule-Escoublac,0.5793887878787878,,street,44055_2290,,Avenue du Maréchal de Lattre de tassigny,Avenue du Maréchal de Lattre de tassigny,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
5472261,547226100014, LA VILLES DAVAUD,44380,PORNICHET,47.256212,-2.324976,La Villès-Davaud 44380 Pornichet,0.5828553146853146,0.5091727272727272,locality,44132_B294,,La Villès-Davaud,,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
5472683,547268300019, BOURG,44530,SAINT-GILDAS-DES-BOIS,47.50659,-2.043261,Gourap 44530 Saint-Gildas-des-Bois,0.5083562998405103,0.48261965517241373,street,44161_kl3dne,,Gourap,Gourap,44530,Saint-Gildas-des-Bois,"44, Loire-Atlantique, Pays de la Loire",44161,,,,ok
5472857,547285700019, BOURG,44160,SAINTE-ANNE-SUR-BRIVET,47.461254,-2.022937,My. 44160 Sainte-Anne-sur-Brivet,0.4968427272727272,0.48594272727272725,street,44152_7dm9af,,My.,My.,44160,Sainte-Anne-sur-Brivet,"44, Loire-Atlantique, Pays de la Loire",44152,,,,ok
5472873,547287300016, AV DE MAZY,44380,PORNICHET,47.272986,-2.355432,16 Avenue de Mazy 44380 Pornichet,0.5417143315508022,0.43098875598086117,housenumber,44132_0850_00016,16,16 Avenue de Mazy,Avenue de Mazy,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
