,siren,siret,adresse,postcode,city,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
613,5640602,564060200024,LE VILLAGE,4530,SAINT-PAUL-SUR-UBAYE,44.430258,6.432196,Rue du Pied du Village 04340 Le Lauzet-Ubaye,0.26649141906873614,0.19259596513075963,street,04102_0027,,Rue du Pied du Village,Rue du Pied du Village,04340,Le Lauzet-Ubaye,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04102,,,,ok
614,5640602,564060200032,ESF DU SAUZE,4400,ENCHASTRAYES,44.373008,6.681964,Avenue du Sauze 04400 Enchastrayes,0.40495800586510255,0.4021227868852459,street,04073_0039,,Avenue du Sauze,Avenue du Sauze,04400,Enchastrayes,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04073,,,,ok
615,5640669,564066900015,,4200,SISTERON,44.20371,5.935608,Sisteron,0.3227658851674641,0.2778208719851577,municipality,04209,,Sisteron,,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
616,5640685,564068500011,FONT ROBERT,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.098417,6.008466,Font-Robert 04160 Château-Arnoux-Saint-Auban,0.5771326350461132,,locality,04049_B034,,Font-Robert,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
617,5640768,564076800015,,4160,CHATEAU-ARNOUX-SAINT-AUBAN,44.082535,5.998113,Château-Arnoux-Saint-Auban,0.5208102597402597,0.4645213223140495,municipality,04049,,Château-Arnoux-Saint-Auban,,04160,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
618,5640776,564077600018,ALL+L MASSE,4700,ORAISON,43.916476,5.918993,Allée Léon Masse 04700 Oraison,0.3644165390749601,,street,04143_0370,,Allée Léon Masse,Allée Léon Masse,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
619,5640784,564078400012,RUE+GRANDE,4210,VALENSOLE,43.837451,5.9845,12 Rue Grande 04210 Valensole,0.5138499286987521,0.3597316804407713,housenumber,04230_0176_00012,12,12 Rue Grande,Rue Grande,04210,Valensole,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04230,,,,ok
620,5640800,564080000016,,4340,LE LAUZET-UBAYE,44.427401,6.435844,Le Lauzet-Ubaye,0.4028820202020202,0.3512459691252144,municipality,04102,,Le Lauzet-Ubaye,,04340,Le Lauzet-Ubaye,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04102,,,,ok
621,5640883,564088300020,3.0+GRANDE RUE,4140,SEYNE,48.067999,-0.771242,Grande Rue 53000 Laval,0.31781363636363635,0.3135690909090909,street,53130_2420,,Grande Rue,Grande Rue,53000,Laval,"53, Mayenne, Pays de la Loire",53130,,,,ok
622,5640891,564089100015,RUE+PRINCIPALE,4850,JAUSIERS,44.418843,6.734242,Rue Principale 04850 Jausiers,0.4697168013468013,,street,04096_0001,,Rue Principale,Rue Principale,04850,Jausiers,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04096,,,,ok
623,5640974,564097400019,,4340,UBAYE-SERRE-PONCON,44.439589,6.308392,Ubaye-Serre-Ponçon,0.4420057575757575,0.3833048589341692,municipality,04033,,Ubaye-Serre-Ponçon,,04340,Ubaye-Serre-Ponçon,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04033,,,,ok
624,5640990,564099000015,RTE+NATIONALE,4800,GREOUX-LES-BAINS,43.759289,5.884269,15 Rue Jean Baptiste Malon 04800 Gréoux-les-Bains,0.3853344289044289,0.3833066666666667,housenumber,04094_0125_00015,15,15 Rue Jean Baptiste Malon,Rue Jean Baptiste Malon,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
625,5640990,564099000023,46.0+AV+DES ALPES,4800,GREOUX-LES-BAINS,43.757183,5.883382,Avenue des Alpes 04800 Gréoux-les-Bains,0.4710491963109354,0.4110888888888889,street,04094_0010,,Avenue des Alpes,Avenue des Alpes,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
626,5641055,564105500016,,4120,CASTELLANE,43.844009,6.489286,Castellane,0.3463036363636363,0.33037181818181816,municipality,04039,,Castellane,,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
627,5641063,564106300010,2.0+PL+MARCEL SAUVAIRE,4120,CASTELLANE,43.846365,6.513112,Place Marcel-sauvaire 04120 Castellane,0.47321449118046127,,street,04039_0110,,Place Marcel-sauvaire,Place Marcel-sauvaire,04120,Castellane,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04039,,,,ok
628,5641097,564109700018,,4190,LES MEES,44.00598,5.945759,Les Mées,0.31965770334928223,0.2593145454545454,municipality,04116,,Les Mées,,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
629,5641139,564113900018,13.0+RUE+E DONNADIEU,4400,BARCELONNETTE,44.386687,6.651516,Rue Emile Donnadieu 04400 Barcelonnette,0.4849601069518716,,street,04019_0200,,Rue Emile Donnadieu,Rue Emile Donnadieu,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
630,5641154,564115400025,LA CROISETTE,4400,BARCELONNETTE,44.383629,6.656723,Digue de la Gravette 04400 Barcelonnette,0.35874740259740256,0.34248493506493505,street,04019_0237,,Digue de la Gravette,Digue de la Gravette,04400,Barcelonnette,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04019,,,,ok
631,5641188,564118800015,,4510,MALLEMOISSON,44.044072,6.12061,Mallemoisson,0.3726658008658008,0.3155979931389365,municipality,04110,,Mallemoisson,,04510,Mallemoisson,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04110,,,,ok
632,5641212,564121200013,41.0+BD+GASSENDI,4000,DIGNE-LES-BAINS,44.09366,6.237301,Boulevard Gassendi 04000 Digne-les-Bains,0.44987857142857135,0.3509565498357064,street,04070_0710,,Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
633,5641220,564122000016,BD+GASSENDI,4000,DIGNE-LES-BAINS,44.091552,6.232737,16 Boulevard Gassendi 04000 Digne-les-Bains,0.5010395316804407,0.37340999999999996,housenumber,04070_0710_00016,16,16 Boulevard Gassendi,Boulevard Gassendi,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
634,5641337,564133700018,RUE+DROITE,4200,SISTERON,44.19649,5.942505,18 Rue Droite 04200 Sisteron,0.5097318181818181,,housenumber,04209_0480_00018,18,18 Rue Droite,Rue Droite,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
635,5641428,564142800015,RUE+GRANDE,4800,GREOUX-LES-BAINS,43.758677,5.883092,15 Rue Grande 04800 Gréoux-les-Bains,0.5675950156739812,0.37954939393939396,housenumber,04094_0101_00015,15,15 Rue Grande,Rue Grande,04800,Gréoux-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04094,,,,ok
636,5641618,564161800011,,4700,PUIMICHEL,43.971819,6.018239,Puimichel,0.3233993939393939,0.2740354545454545,municipality,04156,,Puimichel,,04700,Puimichel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04156,,,,ok
637,5641634,564163400018,,4320,ENTREVAUX,43.953797,6.822378,Entrevaux,0.32844393939393934,0.2800152224371373,municipality,04076,,Entrevaux,,04320,Entrevaux,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04076,,,,ok
638,5641717,564171700011,23.0+AV+DU MARECHAL JUIN,4000,DIGNE-LES-BAINS,44.081382,6.223417,Avenue du Maréchal Juin 04000 Digne-les-Bains,0.5161024242424243,,street,04070_1025,,Avenue du Maréchal Juin,Avenue du Maréchal Juin,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
639,5641725,564172500014,23.0+AV+DU MARECHAL JUIN,4000,DIGNE-LES-BAINS,44.081382,6.223417,Avenue du Maréchal Juin 04000 Digne-les-Bains,0.5161024242424243,,street,04070_1025,,Avenue du Maréchal Juin,Avenue du Maréchal Juin,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
640,5641741,564174100011,PL+DU DOCTEUR ITARD,4700,ORAISON,43.917279,5.919141,11 Place du Docteur Itard 04700 Oraison,0.5137327565982405,,housenumber,04143_0155_00011,11,11 Place du Docteur Itard,Place du Docteur Itard,04700,Oraison,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04143,,,,ok
641,5641766,564176600018,,4530,LA CONDAMINE-CHATELARD,44.453819,6.739484,La Condamine-Châtelard,0.47253454545454543,0.45176200956937795,municipality,04062,,La Condamine-Châtelard,,04530,La Condamine-Châtelard,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04062,,,,ok
642,5641808,564180800018,LD+BONS ENFANTS,4200,PEIPIN,48.174684,6.445391,Quai des Bons-enfants 88000 Épinal,0.3232397202797203,0.31111151515151514,street,88160_0332,,Quai des Bons-enfants,Quai des Bons-enfants,88000,Épinal,"88, Vosges, Grand Est",88160,,,,ok
643,5641816,564181600011,,4340,MEOLANS-REVEL,44.391323,6.498122,Méolans-Revel,0.38071803382663844,0.37452909090909087,municipality,04161,,Méolans-Revel,,04340,Méolans-Revel,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04161,,,,ok
644,5641824,564182400015,,4500,QUINSON,43.710093,6.035837,Quinson,0.29263390663390665,0.2565222134387352,municipality,04158,,Quinson,,04500,Quinson,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04158,,,,ok
645,5641873,564187300012,BD+REPUBLIQUE,4190,LES MEES,44.029601,5.974669,12 Boulevard de la République 04190 Les Mées,0.4109218860244233,0.3942221678321678,housenumber,04116_0145_00012,12,12 Boulevard de la République,Boulevard de la République,04190,Les Mées,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04116,,,,ok
646,5650031,565003100015,QUA+QUARTIER DE LA BEITE,4240,ANNOT,43.965431,6.668649,Prom de la Beite 04240 Annot,0.3306681118881119,0.32834629370629365,street,04008_B098,,Prom de la Beite,Prom de la Beite,04240,Annot,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04008,,,,ok
647,5650031,565003100023,493.0+AV+DE LA GARE,4240,ANNOT,43.964074,6.672052,Av de la Gare 04240 Annot,0.4231952892561983,0.25958,street,04008_0023,,Av de la Gare,Av de la Gare,04240,Annot,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04008,,,,ok
648,5650056,565005600012,QUARTIER CHAMPARLAU,4200,PEIPIN,44.13727,5.96563,Chemin de Champarlau 04200 Peipin,0.3287480165289256,0.3159614141414141,street,04145_0029,,Chemin de Champarlau,Chemin de Champarlau,04200,Peipin,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04145,,,,ok
649,5650056,565005600038,QUAI+CHAMPARLAU,4200,PEIPIN,44.13727,5.96563,Chemin de Champarlau 04200 Peipin,0.347409706744868,0.3148634782608695,street,04145_0029,,Chemin de Champarlau,Chemin de Champarlau,04200,Peipin,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04145,,,,ok
650,5650064,565006400016,RTE+DE GAP,4200,SISTERON,44.214876,5.925317,Route de Gap 04200 Sisteron,0.41339128644939965,,street,04209_0640,,Route de Gap,Route de Gap,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
651,5650072,565007200019,PL+GENERAL DE GAULLE,4000,DIGNE-LES-BAINS,44.092829,6.236212,Place du Général de Gaulle 04000 Digne-les-Bains,0.5187686486486486,,street,04070_0745,,Place du Général de Gaulle,Place du Général de Gaulle,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
652,5650080,565008000012,QUAI+DES ARCHES,4000,DIGNE-LES-BAINS,44.102004,6.231187,12 Avenue des Arches 04000 Digne-les-Bains,0.47293828722002634,,housenumber,04070_0086_00012,12,12 Avenue des Arches,Avenue des Arches,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
653,5650098,565009800014,ZI SAINT-PONS,4400,BARCELONNETTE,46.76414,4.871638,ZI Sud 71380 Saint-Marcel,0.2306883746556474,0.203808347107438,locality,71445_A010,,ZI Sud,,71380,Saint-Marcel,"71, Saône-et-Loire, Bourgogne-Franche-Comté",71445,,,,ok
654,5650106,565010600015,RUE+STE CLAIRE DEVILLE,4600,CHATEAU-ARNOUX-SAINT-AUBAN,44.073175,5.994742,15 Rue Sainte Claire Deville 04600 Château-Arnoux-Saint-Auban,0.6363446753246753,,housenumber,04049_0680_00015,15,15 Rue Sainte Claire Deville,Rue Sainte Claire Deville,04600,Château-Arnoux-Saint-Auban,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04049,,,,ok
655,5650122,565012200012,LD+FOUX,4260,ALLOS,44.273202,6.579805,Route de la Foux 04260 Allos,0.2935052525252525,0.2721764935064935,street,04006_0071,,Route de la Foux,Route de la Foux,04260,Allos,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04006,,,,ok
656,5650130,565013000015,LES ARCADES,4200,SISTERON,44.194356,5.942379,Avenue des Arcades 04200 Sisteron,0.38780577812018485,,street,04209_0080,,Avenue des Arcades,Avenue des Arcades,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
657,5650148,565014800017,13.0+BD+VICTOR HUGO,4000,DIGNE-LES-BAINS,44.097501,6.233618,Boulevard Victor Hugo 04000 Digne-les-Bains,0.4709934495641344,,street,04070_1690,,Boulevard Victor Hugo,Boulevard Victor Hugo,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
658,5650148,565014800025,2.0+RUE+JEU DE PAUME,4000,DIGNE-LES-BAINS,44.092635,6.236335,Rue du Jeu de Paume 04000 Digne-les-Bains,0.5236310276679842,,street,04070_0900,,Rue du Jeu de Paume,Rue du Jeu de Paume,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
659,5650148,565014800033,2.0+RUE+DU DOCTEUR SIMON PIETRI,4000,DIGNE-LES-BAINS,44.090499,6.237673,Rue Docteur Simon Pietri 04000 Digne-les-Bains,0.561966883116883,,street,04070_1555,,Rue Docteur Simon Pietri,Rue Docteur Simon Pietri,04000,Digne-les-Bains,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04070,,,,ok
660,5650189,565018900029,1.0+ALL+DES CHENES,4200,SISTERON,44.22831,5.917389,Allée des Chênes 04200 Sisteron,0.44222666666666666,0.18245996547756038,street,04209_0218,,Allée des Chênes,Allée des Chênes,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
661,5650189,565018900037,5.0+ALL+DES GENETS,4200,SISTERON,44.231508,5.911507,Allée des Genets 04200 Sisteron,0.446720303030303,,street,04209_0649,,Allée des Genets,Allée des Genets,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
662,5650189,565018900045,RTE+DE BARCELONNETTE,5000,GAP,50.371274,3.274976,Rue de Barcelonnette 59490 Somain,0.3653532601880878,0.3601165485362095,street,59574_0090,,Rue de Barcelonnette,Rue de Barcelonnette,59490,Somain,"59, Nord, Hauts-de-France",59574,,,,ok
663,5650189,565018900052,3.0+ALL+DES CHENES,4200,SISTERON,44.22831,5.917389,Allée des Chênes 04200 Sisteron,0.44222666666666666,0.19603289044289043,street,04209_0218,,Allée des Chênes,Allée des Chênes,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
664,5650189,565018900060,11.0+ALL+DES ROMARINS,4200,SISTERON,44.229615,5.915328,Allée des Romarins 04200 Sisteron,0.451720404040404,,street,04209_1425,,Allée des Romarins,Allée des Romarins,04200,Sisteron,"04, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur",04209,,,,ok
665,5670062,567006200032,31.0+AV+DU GENERAL DE GAULLE,44380,PORNICHET,47.264949,-2.340435,Avenue du Général De Gaulle 44380 Pornichet,0.5216448318804483,,street,44132_0550,,Avenue du Général De Gaulle,Avenue du Général De Gaulle,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
666,5670104,567010400016,PL+DE LA MAIRIE,44290,GUEMENE-PENFAO,47.696512,-1.867137,Rue de Sainte Marie 44290 Guémené-Penfao,0.4210261038961039,0.41786055944055944,street,44067_s398lz,,Rue de Sainte Marie,Rue de Sainte Marie,44290,Guémené-Penfao,"44, Loire-Atlantique, Pays de la Loire",44067,,,,ok
667,5670112,567011200019,89.0+RUE+DE CERTE,44570,TRIGNAC,47.302327,-2.199303,Route de Certé 44570 Trignac,0.4102286440677966,0.3763124926686217,street,44210_0111,,Route de Certé,Route de Certé,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,,ok
668,5670120,567012000012,PL+DU MARECHAL LECLERC,44380,PORNICHET,47.265479,-2.343255,Place du Maréchal Leclerc 44380 Pornichet,0.536765041322314,,locality,44132_0825,,Place du Maréchal Leclerc,,44380,Pornichet,"44, Loire-Atlantique, Pays de la Loire",44132,,,,ok
669,5670161,567016100016,62.0+RUE+JEAN JAURES,44600,SAINT-NAZAIRE,47.279679,-2.211405,Rue Jean Jaurès 44600 Saint-Nazaire,0.5486636363636364,0.4734280519480519,street,44184_3360,,Rue Jean Jaurès,Rue Jean Jaurès,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
670,5670252,567025200013,AV+RENE COTY,44600,SAINT-NAZAIRE,47.273083,-2.204964,13 Avenue René Coty 44600 Saint-Nazaire,0.5505296423248882,,housenumber,44184_5265_00013,13,13 Avenue René Coty,Avenue René Coty,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
671,5670278,567027800018,RUE+DE LA PAIX ET DES ARTS,44600,SAINT-NAZAIRE,47.276797,-2.210775,18 Rue de la Paix et des Arts 44600 Saint-Nazaire,0.6881293506493505,,housenumber,44184_4540_00018,18,18 Rue de la Paix et des Arts,Rue de la Paix et des Arts,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
672,5670310,567031000019,57.0+CHE+DE BERT,44600,SAINT-NAZAIRE,47.301913,-2.188406,Chemin de Bert 44600 Saint-Nazaire,0.4779199999999999,0.40122211668928087,street,44184_0610,,Chemin de Bert,Chemin de Bert,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
673,5670468,567046800015,46.0+AV+ALBERT DE MUN,44600,SAINT-NAZAIRE,47.278501,-2.211041,Avenue Albert de Mun 44600 Saint-Nazaire,0.5082011688311687,,street,44184_0060,,Avenue Albert de Mun,Avenue Albert de Mun,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
674,5670542,567054200017,16.0+RUE+DOLMEN,44780,MISSILLAC,47.455917,-2.210336,Rue du Dolmen 44780 Missillac,0.44718407523510967,,street,44098_xx5cp0,,Rue du Dolmen,Rue du Dolmen,44780,Missillac,"44, Loire-Atlantique, Pays de la Loire",44098,,,,ok
675,5670617,567061700017,RUE+BAPTISTE MARCET,44570,TRIGNAC,47.31292,-2.187698,17 Rue Baptiste Marcet 44570 Trignac,0.612264625199362,,housenumber,44210_0038_00017,17,17 Rue Baptiste Marcet,Rue Baptiste Marcet,44570,Trignac,"44, Loire-Atlantique, Pays de la Loire",44210,,,,ok
676,5670773,567077300018,6.0+QUAI+SURCOUF,44130,BLAIN,47.469729,-1.76505,Quai  Surcouf 44130 Blain,0.4507133566433566,,street,44015_0820,,Quai  Surcouf,Quai  Surcouf,44130,Blain,"44, Loire-Atlantique, Pays de la Loire",44015,,,,ok
677,5670872,567087200018,RUE+DE L ILE DU LIN,44600,SAINT-NAZAIRE,47.275245,-2.208391,Rue de l'Ile du Lin 44600 Saint-Nazaire,0.6050887301587301,0.35220669856459325,street,44184_3100,,Rue de l'Ile du Lin,Rue de l'Ile du Lin,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
678,5670898,567089800013,15.0+RUE+HENRI BRISSON,44600,SAINT-NAZAIRE,47.279051,-2.222751,Rue Henri Brisson 44600 Saint-Nazaire,0.5553332231404958,,street,44184_2830,,Rue Henri Brisson,Rue Henri Brisson,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
679,5670922,567092200011,BOURG,44360,VIGNEUX-DE-BRETAGNE,47.31719,-1.717306,Vigneux-de-Bretagne,0.43159603305785116,0.4241823776223776,municipality,44217,,Vigneux-de-Bretagne,,44360,Vigneux-de-Bretagne,"44, Loire-Atlantique, Pays de la Loire",44217,,,,ok
680,5670948,567094800016,RUE+FERDINAND BUISSON,44600,SAINT-NAZAIRE,47.25673,-2.229762,16 Rue Ferdinand Buisson 44600 Saint-Nazaire,0.6693367832167831,,housenumber,44184_1950_00016,16,16 Rue Ferdinand Buisson,Rue Ferdinand Buisson,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
681,5671037,567103700017,23.0+AV+DU VICE AMIRAL HALGAN,44480,DONGES,47.318704,-2.075486,Avenue Vice Amiral Halgan 44480 Donges,0.4625338412291933,,street,44052_0740,,Avenue Vice Amiral Halgan,Avenue Vice Amiral Halgan,44480,Donges,"44, Loire-Atlantique, Pays de la Loire",44052,,,,ok
682,5671052,567105200024,203.0+AV+MAL DE LATTRE DE TASSIGNY,44500,LA BAULE-ESCOUBLAC,47.282749,-2.409354,Avenue du Maréchal de Lattre de tassigny 44500 La Baule-Escoublac,0.5471918181818182,,street,44055_2290,,Avenue du Maréchal de Lattre de tassigny,Avenue du Maréchal de Lattre de tassigny,44500,La Baule-Escoublac,"44, Loire-Atlantique, Pays de la Loire",44055,,,,ok
683,5671102,567110200019,43.0+RUE+DE PENLYS,44410,LA CHAPELLE-DES-MARAIS,47.445475,-2.236069,Rue de Penlys 44410 La Chapelle-des-Marais,0.5780707170294495,0.506902581369248,street,44030_0680,,Rue de Penlys,Rue de Penlys,44410,La Chapelle-des-Marais,"44, Loire-Atlantique, Pays de la Loire",44030,,,,ok
684,5671136,567113600025,27.0+RUE+DE ST ETIENNE DE MONTLUC,44260,SAVENAY,47.353347,-1.936369,Rue de Saint-Etienne-de-Montluc 44260 Savenay,0.5365621212121211,,street,44195_1400,,Rue de Saint-Etienne-de-Montluc,Rue de Saint-Etienne-de-Montluc,44260,Savenay,"44, Loire-Atlantique, Pays de la Loire",44195,,,,ok
685,5671284,567128400015,RUE+ARISTIDE BRIAND,44600,SAINT-NAZAIRE,47.277797,-2.218141,15 Rue Aristide Briand 44600 Saint-Nazaire,0.6594624098124098,,housenumber,44184_0310_00015,15,15 Rue Aristide Briand,Rue Aristide Briand,44600,Saint-Nazaire,"44, Loire-Atlantique, Pays de la Loire",44184,,,,ok
686,5671292,567129200018,RUE+SAINT MICHEL,44350,GUERANDE,47.327503,-2.428112,Rue Saint-Michel 44350 Guérande,0.5509477685950412,0.5165867084639498,street,44069_2180,,Rue Saint-Michel,Rue Saint-Michel,44350,Guérande,"44, Loire-Atlantique, Pays de la Loire",44069,,,,ok
687,5671334,567133400018,28.0+RUE+DE LA PAIX,44360,SAINT-ETIENNE-DE-MONTLUC,47.275862,-1.781044,Rue de la Paix 44360 Saint-Étienne-de-Montluc,0.5928532678132679,0.49905090909090905,street,44158_1280,,Rue de la Paix,Rue de la Paix,44360,Saint-Étienne-de-Montluc,"44, Loire-Atlantique, Pays de la Loire",44158,,,,ok
