restaurant_id,name,cuisine,borough,address,score,lng,lat
40369051,Steve'S Coffee Shop,Café/Coffee/Tea,Queens,403416 2Nd St 11358,11.0,-91.5971285,41.6823902
40369087,Blue Bay Restaurant,American ,Bronx,3533 Johnson Avenue 10463,12.0,-73.9100082,40.8863835
40369097,Nada-Sushi,Japanese,Manhattan,135 East   50 Street 10022,11.0,-73.9717,40.756457
40369111,The Hytes Bar,American ,Brooklyn,1082 St Johns Place 11213,11.0,-73.942599,40.67096
40369139,Pergola Des Artistes,French,Manhattan,252 West   46 Street 10036,9.0,-73.9873049,40.7592843
40369158,Jody'S Club,American ,Staten Island,372 Forest Avenue 10301,10.0,-74.1018239,40.630788
40369165,Reif'S Tavern,American ,Manhattan,302 East 92 Street 10128,13.0,-73.9486257,40.7813724
40369213,Whitestone Lanes,American ,Queens,3005 Whitestone Expressway 11354,13.0,-73.8335566,40.7703224
40369262,John'S Pizzeria,Pizza,Queens,8502 Grand Avenue 11373,7.0,-73.8818014,40.7347681
40369299,Seashore Restaurant,Seafood,Bronx,591 City Island Ave 10464,13.0,-73.790804,40.8541848
40369400,White Horse Tavern,American ,Manhattan,25 Bridge Street 10004,12.0,-74.012376,40.703721
40369418,Caffe Reggio,Café/Coffee/Tea,Manhattan,119 Mac Dougal Street 10012,7.0,-74.00041689999999,40.7302678
40369461,Cafe Un Deux Trois,French,Manhattan,123 West   44 Street 10036,12.0,-73.984126,40.7567949
40369482,Armando'S Pizza,Pizza,Brooklyn,1366 Pennsylvania Avenue 11239,2.0,-73.88228649999999,40.6481972
40369495,Dan Tempura,Japanese,Manhattan,2018 Broadway 10023,5.0,-73.9818416,40.7760336
40369521,Knickerbocker Bar & Grill,American ,Manhattan,33 University Place 10003,11.0,-73.994428,40.7320132
40369535,Mcdonald'S,Hamburgers,Brooklyn,395 Flatbush Avenue Extension 11201,10.0,-73.9808063,40.6895078
40369580,El Pote Espanol,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,718 2 Avenue 10016,21.0,-73.9735762,40.74754
40369597,Cafe Capri,Café/Coffee/Tea,Brooklyn,427 Graham Avenue 11211,3.0,-73.94523509999999,40.7177182
40369601,Bronx Grill,American ,Bronx,2375 East Tremont Avenue 10462,13.0,-73.85534559999999,40.8426433
40369608,The River Cafe,American ,Brooklyn,1 Water Street 11201,10.0,-73.99472279999999,40.703195
40369619,Mudville Saloon,American ,Manhattan,126 Chambers Street 10007,9.0,-74.00893959999999,40.7151413
40369641,Johnny'S Reef Restaurant,Seafood,Bronx,2 City Island Ave 10464,13.0,-73.7826735,40.8377713
40369667,White Castle,Hamburgers,Brooklyn,846 Empire Boulevard 11213,10.0,-73.9321666,40.6632351
40369669,White Castle,Hamburgers,Bronx,2701 Boston Post Road 10467,9.0,-72.7329266,41.3099228
40369675,White Castle,Hamburgers,Queens,43-02 Queens Boulevard 11104,7.0,-73.92126499999999,40.743009
40369676,White Castle,Hamburgers,Brooklyn,4202 Ft Hamilton Parkway 11219,8.0,-73.993031,40.6417669
40369716,Ferdinando'S Restaurant,Italian,Brooklyn,151 Union Street 11231,13.0,-74.00184349999999,40.684236
40369724,Mcdonald'S,Hamburgers,Queens,106-15 71 Avenue 11375,11.0,-73.8451846,40.7200906
40369753,Viand Cafe,American ,Manhattan,1011 Madison Avenue 10075,10.0,-73.9623333,40.7757194
40369759,Nectar Coffee Shop,American ,Manhattan,1022 Madison Avenue 10075,5.0,-73.9624221,40.77620840000001
40369775,The Cupping Room,American ,Manhattan,359 West Broadway 10013,7.0,-74.0030657,40.7230087
40369782,Mcdonald'S,Hamburgers,Brooklyn,701 Utica Avenue 11203,13.0,-73.9308722,40.656262
40369810,Pete'S Tavern,American ,Manhattan,129 East   18 Street 10003,13.0,-73.9866918,40.7364597
40369849,Gino'S Pizzeria,Pizza/Italian,Queens,61-32 Springfield Boulevard 11364,8.0,-73.7566136,40.7483444
40369869,Jim Brady'S Restaurant,Irish,Manhattan,75 Maiden Lane 10038,2.0,-74.0075542,40.7077614
40369878,Villa Mosconi Restaurant,Italian,Manhattan,69 Macdougal Street 10012,13.0,-74.00200099999999,40.7285929
40369895,P & K'S Grill,American ,Bronx,170 West  231 Street 10463,18.0,-73.9035553,40.878342
40369915,Mcdonald'S,Hamburgers,Bronx,576581 Broadway 10463,7.0,-73.9030535,40.8812538
40369928,Reme Restaurant,American ,Manhattan,4021 Broadway 10032,11.0,-73.9395471,40.8420198
40369940,The New Amity Restaurant,American ,Manhattan,1134 Madison Avenue 10028,12.0,-73.9598324,40.7798381
40369954,Volare Restaurant,Italian,Manhattan,147 West Fourth Street 10012,13.0,-74.00041259999999,40.7315763
40369958,Sparks Steak House,Steak,Manhattan,210 East   46 Street 10017,9.0,-73.97212999999999,40.7528838
40369983,The Dart Inn,American ,Queens,83-18 Parsons Boulevard 11432,12.0,-73.807954,40.715159
40370015,Bamonte'S Restaurant,Italian,Brooklyn,32 Withers Street 11211,12.0,-73.951199,40.7166026
40370091,Pizza Town,Pizza,Queens,1827 College Point Boulevard 11356,15.0,-73.8456653,40.7823455
40370146,Mcdonald'S,Hamburgers,Manhattan,427 10 Avenue 10001,9.0,-73.9996841,40.7543101
40370150,John Mulligan'S Fireside Pub,American ,Bronx,4272 Katonah Avenue 10470,11.0,-73.86720489999999,40.8977501
40370167,Burger King,Hamburgers,Queens,22210 Northern Boulevard 11361,7.0,-73.759249,40.761574
40370168,Ear Inn,American ,Manhattan,326 Spring Street 10013,13.0,-74.0094737,40.7258405
40370238,Burger King,Hamburgers,Queens,6815 Northern Boulevard 11377,10.0,-73.89707140000002,40.7543896
40370239,Burger King,Hamburgers,Queens,14474 Northern Boulevard 11354,2.0,-73.8206678,40.7647441
40370243,Mughlai Restaurant,Indian,Manhattan,320 Columbus Avenue 10023,7.0,-73.977597,40.779593
40370342,Greenpoint Tavern,American ,Brooklyn,188 Bedford Avenue 11249,12.0,-73.9581492,40.7177363
40370356,Mcdonald'S,Hamburgers,Staten Island,3267 Richmond Avenue 10312,5.0,-74.1680654,40.5595469
40370425,Tony'S Pizzeria,Pizza/Italian,Brooklyn,336 Knickerbocker Avenue 11237,9.0,-73.922642,40.701015
40370436,Rossini'S,Italian,Manhattan,108 East   38 Street 10016,16.0,-73.9788758,40.7491708
40370449,Pat'S Stationary,American ,Queens,49-20 30 Avenue 11377,12.0,-73.90725640000001,40.7601082
40370463,Three Guy'S Restaurant,American ,Manhattan,960 Madison Avenue 10021,9.0,-73.96408199999999,40.7741339
40370497,Cucina Vivolo,Italian,Manhattan,138140 East   74 Street 10021,9.0,-73.9574128,40.7701235
40370507,The Players Club,American ,Manhattan,16 Gramercy Park South 10003,25.0,-73.986685,40.73756400000001
40370519,Divers Cove,American ,Queens,2901 Francis Lewis Boulevard 11358,11.0,-73.792701,40.7702099
40370638,Tjk Cafe & Restaurant,American ,Queens,24904 Horace Harding Boulevard 11362,12.0,-73.7310899,40.7603325
40370759,Cafe Espanol,Spanish,Manhattan,172 Bleecker Street 10012,10.0,-74.0007509,40.7287609
40370766,Smith & Wollensky,American ,Manhattan,201 East   49 Street 10017,13.0,-73.9704988,40.7552269
40370781,Mcdonald'S,Hamburgers,Queens,16011 Willets Point Boulevard 11357,37.0,-73.802319,40.780748
40370856,Olive Tree Cafe & Comedy Cellar,American ,Manhattan,117 Mac Dougal Street 10012,3.0,-74.00057799999999,40.730204
40370910,Perkins Family Restaurant & Bakery,American ,Staten Island,1745 Forest Avenue 10303,8.0,-74.146976,40.625178
40370916,Burger King,Hamburgers,Queens,25810 Hillside Avenue 11004,17.0,-73.70073909999999,40.73895539999999
40370917,Burger King,Hamburgers,Brooklyn,9006 Church Avenue 11236,10.0,-73.9195106,40.6527642
40370935,Tokubei 86,Japanese,Manhattan,314 East   86 Street 10028,13.0,-73.951172,40.7773139
40370939,Manducatis,Italian,Queens,1327 Jackson Avenue 11101,12.0,-73.9491317,40.7445755
40370946,Sizzler,American ,Queens,10027 Metropolitan Ave 11375,11.0,-73.85223080000002,40.7109144
40370994,Mama Lucia,Italian,Brooklyn,1701 Foster Avenue 11230,12.0,-73.96123879999999,40.635193
40371281,Coliseum Bar Restaurant,American ,Manhattan,312 West   58 Street 10019,12.0,-73.9832993,40.76754440000001
40371313,Mariella Pizza,Pizza,Manhattan,180 3 Avenue 10003,5.0,-73.98621539999999,40.7350907
40371323,Vinny'S Pizza,Pizza,Queens,19901 32 Avenue 11358,13.0,-73.79014660000001,40.769692
40371419,Kosher Delight,Jewish/Kosher,Brooklyn,1223 Avenue J 11230,12.0,-73.9633849,40.625169
40371454,West Bank Cafe,American ,Manhattan,407 West   42 Street 10036,0.0,-73.99283419999999,40.75885830000001
40371588,The Four Seasons,American ,Manhattan,99 East   52 Street 10022,12.0,-73.972235,40.758066
40371614,La Baraka Restaurant,French,Queens,255-09 Northern Boulevard 11362,13.0,-73.734425,40.7723579
40371684,Dairy Luncheonette,Jewish/Kosher,Brooklyn,4801 16 Avenue 11204,13.0,-73.984858,40.631394
40371718,Zafi'S Luncheonette,American ,Manhattan,500 Grand Street 10002,2.0,-73.9828058,40.7150766
40371727,La Palina Restaurant,Italian,Brooklyn,159 Avenue O 11204,12.0,-73.9788552,40.6109657
40371771,Schaffer'S Tavern,American ,Staten Island,2055 Victory Boulevard 10314,25.0,-74.1321,40.61266000000001
40371805,Ty'S,American ,Manhattan,114 Christopher Street 10014,13.0,-74.00529,40.73302899999999
40371807,Aunt Bella'S Rest Of Little Neck,Italian,Queens,4619 Marathon Parkway 11362,7.0,-73.7363139,40.767005
40371906,Mariner Inn,American ,Brooklyn,3501 Avenue S 11234,10.0,-73.9321411,40.6094715
40371988,North Shore Diner,American ,Queens,19652 Northern Blvd 11358,9.0,-73.78421000000002,40.7577566
40372016,Exclusive Catering,American ,Staten Island,275 Martling Ave 10314,5.0,-74.1235473,40.6215341
40372112,Green House Cafe,American ,Brooklyn,7717 Third Avenue 11209,8.0,-74.028273,40.62951959999999
40372196,Mcdonald'S,Hamburgers,Bronx,3660 East Tremont Avenue 10465,13.0,-73.82339809999999,40.8276846
40372258,Water Front Crab House,American ,Queens,203 Borden Avenue 11101,12.0,-73.958372,40.7420277
40372262,La Ripaille Restaurant,French,Manhattan,605 Hudson Street 10014,10.0,-74.0060152,40.7372653
40372357,Marina Cafe,Italian,Staten Island,154 Mansion Ave 10308,10.0,-74.1408495,40.5441055
40372417,Don Filippo Restaurant,Italian,Manhattan,1133 Lexington Avenue 10075,11.0,-73.958885,40.7745559
40372422,Burger King,Hamburgers,Queens,92-83 Queens Boulevard 11374,7.0,-73.8664386,40.7319364
40372426,Dazies Restaurant,Italian,Queens,3941 Queens Boulevard 11104,11.0,-73.9245566,40.7441786
40372433,Triestes Restaurant,Italian,Queens,7316 Northern Boulevard 11372,12.0,-73.89310739999999,40.7545576
40372445,Omonia Cafe,Greek,Queens,3220 Broadway 11106,12.0,-73.924072,40.76108900000001
40372466,Murals On 54/Randolphs'S,American ,Manhattan,65 West   54 Street 10019,11.0,-73.9782725,40.7624022
40372485,Veterans Of Foreign Wars Post #107 Canteen,American ,Brooklyn,2414 Gerritsen Avenue 11229,10.0,-73.931262,40.598023
40372523,Caruso Pizza #2,Pizza,Manhattan,1 Penn Plaza 10001,4.0,-73.990556,40.749722
40372596,Tropical House Baking Co.,Bakery,Brooklyn,267 Schenectady Avenue 11213,2.0,-73.933605,40.669476
40372618,Burger King,Hamburgers,Queens,154-05 Rockaway Boulevard 11434,3.0,-73.780574,40.6679415
40372631,Yankee Jz Pizza,Pizza,Bronx,1599 Westchester Avenue 10472,17.0,-73.87575,40.8294396
40372694,Clinton Restaurant,Italian,Queens,917 Clintonville Street 11357,11.0,-73.8128627,40.7931101
40372787,Shabu-Shabu 70 Restaurant,Japanese,Manhattan,314 East   70 Street 10021,11.0,-73.958529,40.766908
40372831,Chen'S Chinese,Chinese,Staten Island,1434 Richmond Road 10304,10.0,-74.0986428,40.5942955
40372944,The Greek Corner,American ,Manhattan,322 7 Avenue 10001,10.0,-73.993539,40.7474898
40372971,Racquet & Tennis Club,American ,Manhattan,370 Park Avenue 10022,9.0,-73.97328379999999,40.7588047
40372999,Casa Pepe,Mexican,Brooklyn,114 Bayridge Avenue 11220,13.0,-74.031688,40.6374532
40373113,Astro Restaurant,American ,Manhattan,101 West 55 Street 10019,7.0,-73.97831029999999,40.7632329
40373118,Golden Dove Diner,American ,Staten Island,3281 Richmond Avenue 10312,11.0,-74.1690735,40.5589805
40373149,Caffe Dante,Italian,Manhattan,79 Mac Dougal Street 10012,17.0,-74.0018619,40.7288849
40373160,Korner Pizzeria,Pizza/Italian,Brooklyn,226 Church Avenue 11218,2.0,-73.9777137,40.6433389
40373272,Henry'S End,American ,Brooklyn,44 Henry Street 11201,8.0,-73.992182,40.699702
40373318,Souen Restaurant,Japanese,Manhattan,210 6 Avenue 10014,10.0,-74.0062401,40.7397546
40373462,Villa Berulia,Italian,Manhattan,107 East   34 Street 10016,2.0,-73.98053949999999,40.7469315
40373500,Victor'S Cafe,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,236 West   52 Street 10019,9.0,-73.9840766,40.7628868
40373597,Petes Pizzeria & Restaurant,Pizza/Italian,Brooklyn,7522 3 Avenue 11209,13.0,-74.0282415,40.6309663
40373656,Keens Steakhouse,Steak,Manhattan,72 West   36 Street 10018,19.0,-73.98646339999999,40.7507174
40373669,Bar 515,American ,Manhattan,515 3 Avenue 10016,7.0,-73.97752600000001,40.745973
40373794,Ready Penny Inn,Irish,Queens,3707 73 Street 11372,7.0,-73.8924962,40.7485672
40373888,Il Mulino,Italian,Manhattan,86 West    3 Street 10012,13.0,-73.99914799999999,40.729735
40373889,Felidia Restaurant,Italian,Manhattan,243 East   58 Street 10022,12.0,-73.9651212,40.7603438
40373909,Mcdonald'S,Hamburgers,Brooklyn,5804 Clarendon Road 11203,7.0,-73.9216671,40.6447189
40373912,The Malt House,Armenian,Manhattan,206 Thompson Street 10012,10.0,-73.9993545,40.7286288
40373937,Shun Lee,Chinese,Manhattan,37 West 65 Street 10023,13.0,-73.9812519,40.7728753
40373938,Ihop,Pancakes/Waffles,Bronx,5655 Broadway 10463,3.0,-73.90401159999999,40.8803571
40373948,Bridgeview Diner,American ,Brooklyn,9011 Third Avenue 11209,12.0,-74.0318242,40.62062239999999
40373984,Burke'S Pub,American ,Queens,69-47 Grand Avenue 11378,18.0,-73.894071,40.726984
40374015,Hill Tap Tavern,American ,Queens,8303 Grand Avenue 11373,13.0,-73.884337,40.733269
40374088,Pongsri Thai Restaurant,Thai,Manhattan,244 West   48 Street 10036,10.0,-73.9865289,40.7606981
40374131,Primavera Pizza & Pasta,Pizza/Italian,Manhattan,1005 2 Avenue 10022,10.0,-73.967288,40.757018
40374136,Tony'S Pier Restaurant,Seafood,Bronx,1 City Island Ave 10464,15.0,-73.78309349999999,40.8374725
40374192,Elio'S,Italian,Manhattan,1621 Second Avenue 10028,12.0,-73.95285799999999,40.77684199999999
40374259,Quality Cafe & Restaurant,American ,Bronx,2942 Westchester Avenue 10461,8.0,-73.832183,40.84710099999999
40374266,Kasteli Ii,American ,Manhattan,372 8 Avenue 10001,13.0,-73.995662,40.748717
40374268,Victoria Pizza,Pizza,Brooklyn,2716 Gerritsen Avenue 11229,12.0,-73.9254891,40.59284479999999
40374277,Molly Wee Pub,Irish,Manhattan,402 8 Avenue 10001,17.0,-73.9949622,40.7496446
40374325,La Mediterranee Restaurant,French,Manhattan,947 2 Avenue 10022,19.0,-73.96864699999999,40.755183
40374395,El Caribe,Italian,Brooklyn,5945 Strickland Avenue 11234,3.0,-73.91535139999999,40.6087346
40374415,Omen Japanese Cuisine,Japanese,Manhattan,113 Thompson Street 10012,12.0,-74.0019729,40.7260047
40374460,Mcdonald'S,Hamburgers,Queens,72-69 Kissena Boulevard 11367,7.0,-73.8122829,40.727543
40374507,Mcdonald'S,Hamburgers,Brooklyn,82 Court Street 11201,10.0,-73.9917897,40.6913932
40374559,Bar Vetro,Italian,Manhattan,222 East   58 Street 10022,11.0,-73.96607999999999,40.7602774
40374711,Rosie O'Grady Restaurant,Irish,Manhattan,800 7 Avenue 10019,3.0,-73.982506,40.762621
40374814,Europa Go-Go Dancing,American ,Queens,9402 Sutphin Boulevard 11435,7.0,-73.807086,40.6988
40374834,Casa Bella,Italian,Manhattan,127 Mulberry Street 10013,13.0,-73.9982079,40.7180815
40374968,Raccoon Lodge,American ,Manhattan,59 Warren Street 10007,12.0,-74.0095812,40.71463749999999
40374974,Chez Napolean,French,Manhattan,365 West 50 Street 10019,13.0,-73.9883256,40.76344890000001
40375108,Turkey'S Nest Tavern,American ,Brooklyn,94 Bedford Avenue 11249,4.0,-73.9550857,40.72063869999999
40375136,Sabrosura Restaurant,Chinese/Cuban,Bronx,1200 Castle Hill Avenue 10462,15.0,-73.8507489,40.832069
40375286,La Villa De Pizza & Restaurant,Pizza,Queens,82-07 153 Avenue 11414,12.0,-73.8520417,40.6666793
40375369,Ozone Pizzeria,Pizza/Italian,Queens,96-15 Liberty Avenue 11417,9.0,-73.8426307,40.6808917
40375371,Ponticello Restaurant,Italian,Queens,46-11 Broadway 11103,12.0,-73.913591,40.756706
40375376,Agra Restaurant,Indian,Manhattan,807 Lexington Avenue 10065,10.0,-73.96643449999999,40.7641697
40375521,Lindy'S,American ,Manhattan,825 7 Avenue 10019,9.0,-73.9813814,40.76306150000001
40375616,Arturo'S,Italian,Manhattan,1617 York Avenue 10028,13.0,-73.947847,40.775478
40375634,Paris Blues,American ,Manhattan,2021 7 Avenue 10027,11.0,-73.9500845,40.8064061
40375699,Gene'S Resturant,Italian,Manhattan,73 West   11 Street 10011,11.0,-73.9977952,40.7353195
40375819,Maria Ristorante,Italian,Brooklyn,3073 Emmons Avenue 11235,18.0,-73.9367236,40.5842786
40375839,Cozy Soup & Burger,American ,Manhattan,739 Broadway 10003,13.0,-73.993406,40.730003
40375899,Neron'S Pizza,Pizza,Queens,21532 Hillside Avenue 11427,7.0,-73.74878939999999,40.7271425
40375929,Villa Fiorita,Italian,Brooklyn,7720 18 Avenue 11214,6.0,-73.9977997,40.6118897
40375972,Vegas Diner,American ,Brooklyn,1619 86 Street 11214,7.0,-74.0065917,40.609992
40376029,Moms Luncheonette,American ,Queens,10102 103 Avenue 11417,11.0,-73.840374,40.683319
40376031,Candle Bar,American ,Manhattan,309 Amsterdam Avenue 10023,5.0,-73.9801846,40.7801316
40376039,Tevere 84,Jewish/Kosher,Manhattan,155 East   84 Street 10028,6.0,-73.9558969,40.778154
40376067,Haagen-Dazs,"Ice Cream, Gelato, Yogurt, Ices",Manhattan,1 Penn Plaza 10001,13.0,-73.990556,40.749722
40376077,Fontana Famous Pizza & Gyro,Greek,Queens,20002 Northern Boulevard 11361,10.0,-73.782866,40.757529
40376121,Charlie'S Mom Chinese Restaurant,Chinese,Manhattan,464 6 Avenue 10011,9.0,-92.730844,41.7461462
40376142,Lusardi'S Restaurant,Italian,Manhattan,1494 Second Avenue 10075,7.0,-73.955387,40.772368
40376204,Portofino,Italian,Queens,10932 Ascan Avenue 11375,7.0,-73.8397963,40.7191179
40376290,King'S Arms Restaurant,American ,Staten Island,500 Forest Avenue 10310,10.0,-74.1069208,40.6302784
40376352,Blue Note Jazz,American ,Manhattan,131 West 3 Street 10012,9.0,-74.00064259999999,40.7309096
40376493,The Water Club,Seafood,Manhattan,500 East   30 Street 10016,25.0,-73.9724015,40.7403386
40376495,Marco Polo Ristorante,Italian,Brooklyn,345 Court Street 11231,12.0,-73.9957111,40.6821943
40376496,Manhattan Monster,American ,Manhattan,80 Grove Street 10014,10.0,-74.0023353,40.7333573
40376515,American Museum Of Natural History Food Court,American ,Manhattan,nan W 79 Street 10024,12.0,-73.97911239999999,40.7834791
40376583,War Memorial Ice Skating Rink,American ,Staten Island,0 Memorial Ice Skating 10314,12.0,-84.1899005,39.7642657
40376635,Tripoli Restaurant,Mediterranean,Brooklyn,156 Atlantic Avenue 11201,13.0,-73.9946329,40.690043
40376687,Chez Jaqueline,French,Manhattan,72 Mac Dougal Street 10012,13.0,-74.001763,40.7282465
40376718,Pj Bernstein Deli & Restaurant,Delicatessen,Manhattan,1215 Third Avenue 10021,19.0,-73.9612178,40.7684788
40376735,Pj Carney'S,Irish,Manhattan,906 7 Avenue 10019,11.0,-73.980002,40.7659216
40376933,Water'S Edge Club,American ,Queens,401 44 Drive Foot E.River 11101,12.0,-74.3731727,40.4404759
40376944,Tomoe Sushi,Japanese,Manhattan,172 Thompson Street 10012,24.0,-74.0001023,40.7276736
40377111,Amsterdam Restaurant & Tapas Lounge,American ,Manhattan,1207 Amsterdam Avenue 10027,12.0,-73.9592644,40.8088612
40377124,Jp'S Waterside Restaurant,Seafood,Bronx,703 Minnieford Ave 10464,12.0,-73.79064389999999,40.8575687
40377164,Rogers Irish Tavern,Irish,Queens,203 Beach  116 Street 11694,9.0,-73.83732549999999,40.57984829999999
40377243,John & Joe Pizzeria & Restaurant,Pizza/Italian,Bronx,749 Lydig Avenue 10462,17.0,-73.8657838,40.8544744
40377262,Sunset Pizzeria,Pizza/Italian,Staten Island,645 Rossville Avenue 10309,13.0,-74.2078085,40.5427718
40377294,Mcdonald'S,Hamburgers,Queens,7002 Copper Avenue 11385,9.0,-73.8803351,40.7017284
40377299,Utopia Restaurant,American ,Manhattan,267 Amsterdam Avenue 10023,3.0,-73.9811382,40.7788729
40377325,Jackson Hole,American ,Manhattan,521 Third Avenue 10016,12.0,-73.9774801,40.7461444
40377385,Napoli Pizza,Italian,Queens,16402 69 Avenue 11365,9.0,-73.8047246,40.7328495
